month,brand,mgml_mL-sales-weighted,mgml_UPC-unweighted,cap_mL-sales-weighted,cap_UPC-unweighted,Nhom_mL-sales-weighted,Nhom_UPC-unweighted
2016-03-01,BLU,16.25831454553074,14.664347826086958,2.355517155527509,4.260869565217392,38.2967388319601,62.48287334593574
2016-03-01,CIG2O,15.810000000000004,15.300000000000002,2.75,2.5,43.47750000000001,38.25000000000001
2016-03-01,E SWISHER,8.22528,9.111999999999998,2.68,2.6666666666666665,22.0437504,24.298666666666662
2016-03-01,FINITI,12.401651992548839,9.483135531135531,4.79504762181266,3.0846153846153848,59.46651189341955,29.251825753733446
2016-03-01,GREEN SMART LIVING,12.24,12.24,4.571428571428571,4,55.95428571428571,48.96
2016-03-01,GREEN SMOKE,16.320000000000004,16.320000000000004,3,3,48.96000000000001,48.96000000000001
2016-03-01,JUUL,34.00000000000001,34,2.8,2.8,95.20000000000002,95.19999999999999
2016-03-01,KRAVE,6.7721338946503735,7.593333333333333,4.2281548413594825,3.3333333333333335,28.633630713000624,25.31111111111111
2016-03-01,LOGIC,12.298659053842039,14.889772413793105,6.599442801719347,3.4587499999999998,81.16429696367831,51.5000003362069
2016-03-01,MARKTEN,18.061600494361194,21.655384615384616,1.7256295380812607,1.6615384615384616,31.167631318092777,35.98125443786982
2016-03-01,MISTIC,12.94133204613403,10.014780952380953,12.627152916260647,12.107142857142858,163.4121786866387,121.2503836734694
2016-03-01,NEO,2.137090909090909,5.3856,7.387032085561497,5.333333333333333,15.786759115216332,28.7232
2016-03-01,NICOTEK,10.540256870791064,5.329206594659661,3.6866874640639162,6.910513130434783,38.858632873558975,36.82755214719523
2016-03-01,NJOY,19.502575087659153,13.90399719867101,5.063608323860549,5.604903653846153,98.75340155058628,77.93056470189784
2016-03-01,QUIK E-CIG,2.9375999999999998,2.9375999999999998,5,5,14.687999999999999,14.687999999999999
2016-03-01,V2 CIGS,12.284671532846716,12.852,4.401459854014599,2,54.0704885715808,25.704
2016-03-01,VAPIN PLUS,1.2703582249003926,2.05717516771722,14.309117719178083,12.4563582,18.177705385625824,25.62491076923077
2016-03-01,VAPOR X,12.24,12.24,2,2,24.48,24.48
2016-03-01,VUSE,32.64,32.64,0.9793565995006097,1.3,31.9661994076999,42.432
2016-03-01,ZIG-ZAG,11.100779220779222,11.161714285714286,1.6545454545454545,1.68,18.366743801652895,18.75168
2016-04-01,21ST CENTURY SMOKE,9.596181290885742,8.186631753130888,4.396102195214338,4.64937645,42.18579363853757,38.062732877828964
2016-04-01,AL CAPONE,12.24,12.24,1,1,12.24,12.24
2016-04-01,BLU,16.267335939752872,14.909629629629631,2.3824315814872286,4.62962962962963,38.75581488952947,69.02606310013718
2016-04-01,CIG2O,16.320000000000004,16.320000000000004,2.9310344827586206,2.6666666666666665,47.8344827586207,43.52000000000001
2016-04-01,E SWISHER,12.24,12.239999999999998,2,2.3333333333333335,24.48,28.56
2016-04-01,FINITI,12.391668679002498,9.822676691729324,4.791484968674653,3.119736842105263,59.37449421223696,30.64416636327661
2016-04-01,GREEN SMART LIVING,12.34343661971831,13.551428571428572,3.888732394366197,3.125,48.000321840904576,42.348214285714285
2016-04-01,GREEN SMOKE,16.320000000000004,16.320000000000004,3,3,48.96000000000001,48.96000000000001
2016-04-01,JUUL,34.00000000000001,34,2.8,2.8,95.20000000000002,95.19999999999999
2016-04-01,KRAVE,6.899124378109451,7.5684,4.01239416950336,3.2,27.682006429404858,24.21888
2016-04-01,LOGIC,12.713979168473909,14.68601992337165,6.251759563921879,3.4277777777777776,79.4847408620103,50.340412737335036
2016-04-01,MARKTEN,20.7795059963466,21.476666666666667,2.112810737828608,1.6666666666666667,43.903163395855046,35.794444444444444
2016-04-01,MISTIC,12.979493757052087,10.16872,12.781046686679376,12.5,165.89151567834622,127.10900000000001
2016-04-01,NEO,2.203564828614009,5.3856,7.345007451564829,5.333333333333333,16.18520008617607,28.7232
2016-04-01,NICOTEK,10.639027600791692,5.5046518565040214,3.5798912044179287,6.770270863636364,38.08656133163376,37.267984078550995
2016-04-01,NJOY,19.888191198362364,14.282947205618086,4.886578245018435,5.599642551020408,97.18520244268464,79.97939892655707
2016-04-01,V2 CIGS,12.277306733167084,12.852,4.347187586589083,2,53.37175542717051,25.704
2016-04-01,VAPIN PLUS,1.3336535489813905,2.05717516771722,14.160072867918654,12.4563582,18.88463143413481,25.62491076923077
2016-04-01,VAPOR X,12.24,12.24,2,2,24.48,24.48
2016-04-01,VUSE,32.640140595244574,35.45890909090909,0.9799454087092152,1.2272727272727273,31.98555591593319,43.5177520661157
2016-04-01,ZIG-ZAG,11.75953667953668,11.161714285714286,1.9297297297297298,1.68,22.69272753834916,18.75168
2016-05-01,21ST CENTURY SMOKE,9.5636909773536,8.827615528170123,4.430056441784977,4.5659738333333335,42.36769082146618,40.306661512351795
2016-05-01,AL CAPONE,12.24,12.24,1,1,12.24,12.24
2016-05-01,BLU,16.275847771532064,14.664347826086958,2.404404433333815,4.739130434782608,39.133720538137986,69.49625708884689
2016-05-01,CIG2O,16.320000000000004,16.320000000000004,2.8823529411764706,2.6666666666666665,47.04000000000001,43.52000000000001
2016-05-01,E SWISHER,7.8336,8.568,2.2,2,17.23392,17.136
2016-05-01,FINITI,12.409870508971002,9.941127413127415,4.805085348593782,3.1567567567567565,59.630486960602624,31.381721131169783
2016-05-01,GREEN SMART LIVING,12.24,12.24,4.102803738317757,3.5,50.218317757009345,42.84
2016-05-01,GREEN SMOKE,16.320000000000007,16.320000000000004,3,3,48.96000000000002,48.96000000000001
2016-05-01,JUUL,34.00000000000001,34.00000000000001,2.8,2.8,95.20000000000002,95.20000000000002
2016-05-01,KRAVE,6.960518740629684,7.5684,3.8280859570214893,3.2,26.645464044589396,24.21888
2016-05-01,LOGIC,13.81015519559098,14.882985440613028,5.581095498457179,3.2933333333333334,77.07579499510784,49.01463205108558
2016-05-01,MARKTEN,21.895026145157917,21.476666666666667,2.3200954759649104,1.6666666666666667,50.79855110551431,35.794444444444444
2016-05-01,MISTIC,12.866418101713112,10.07032558139535,13.19355305385338,11.825581395348838,169.75376983801144,119.08745484045431
2016-05-01,NEO,2.5057095057034218,5.3856,7.153992395437262,5.333333333333333,17.92582674897714,28.7232
2016-05-01,NICOTEK,10.201671263945736,5.696806190904988,3.8869556972982475,6.616672190476191,39.65344424135769,37.693899097893635
2016-05-01,NJOY,20.28233637783768,14.630085251668756,4.52734094747224,5.531745,91.82505199379032,80.92990094049239
2016-05-01,V2 CIGS,12.258073831009025,12.852000000000002,4.388022969647252,2,53.78870953409948,25.704000000000004
2016-05-01,VAPIN PLUS,1.3374257899755322,2.0571751677172196,14.151190172300145,12.4563582,18.92616669528251,25.624910769230766
2016-05-01,VAPOR X,61.2,61.2,2,2,122.4,122.4
2016-05-01,VUSE,32.64,32.64,0.981814355805119,1.3,32.04642057347908,42.432
2016-05-01,ZIG-ZAG,11.295771428571427,11.161714285714286,1.7359999999999998,1.6799999999999997,19.609459199999996,18.751679999999997
2016-06-01,21ST CENTURY SMOKE,9.488865591616324,8.827615528170124,4.518110714690406,4.5659738333333335,42.87174529973883,40.3066615123518
2016-06-01,AL CAPONE,12.24,12.24,1,1,12.24,12.24
2016-06-01,BLU,16.28274261154081,14.909629629629631,2.4367636951492213,4.2592592592592595,39.677196053261866,63.50397805212621
2016-06-01,CIG2O,14.114594594594594,14.280000000000001,2.5675675675675675,2.5,36.24017531044558,35.7
2016-06-01,E SWISHER,6.731999999999998,9.791999999999998,2.875,2.3333333333333335,19.354499999999994,22.847999999999995
2016-06-01,FINITI,12.470141905186834,10.055819548872181,4.809739473036047,3.205263157894737,59.97813375573805,32.23154792243768
2016-06-01,GREEN SMART LIVING,12.24,12.240000000000002,3.8,3.5,46.512,42.84
2016-06-01,GREEN SMOKE,16.320000000000004,16.320000000000004,3,3,48.96000000000001,48.96000000000001
2016-06-01,JUUL,34,34,2.8,2.8,95.19999999999999,95.19999999999999
2016-06-01,KRAVE,6.902589545627135,7.5684,3.8144538665991647,3.2,26.329609381864397,24.21888
2016-06-01,LOGIC,14.365224004932623,14.632845577211395,5.239918805128661,3.3793478260869563,75.2726074033321,49.44947489081546
2016-06-01,MARKTEN,22.32984903241644,21.476666666666667,2.3738813806646943,1.6666666666666667,53.008412851106925,35.794444444444444
2016-06-01,MISTIC,12.720403999775193,10.219239024390244,13.594406056472597,12.439024390243903,172.92633717532212,127.11736347412256
2016-06-01,NEO,2.2995890236119974,5.3856,7.284301212507977,5.333333333333333,16.750899112966906,28.7232
2016-06-01,NICOTEK,10.069011585198707,5.5046518565040214,3.9576482760310627,6.770270863636364,39.84960634149846,37.267984078550995
2016-06-01,NJOY,20.247801784122576,14.182692460598359,4.522436060734194,5.509444074074074,91.56938893911408,78.13875093145867
2016-06-01,QUIK E-CIG,2.9375999999999998,2.9375999999999998,5,5,14.687999999999999,14.687999999999999
2016-06-01,V2 CIGS,12.262211276733636,12.852,4.428386260531433,2,54.30180794162083,25.704
2016-06-01,VAPIN PLUS,1.3708752460288445,2.05717516771722,14.072424966898954,12.4563582,19.291539038720057,25.62491076923077
2016-06-01,VAPOR X,61.2,61.2,2,2,122.4,122.4
2016-06-01,VUSE,32.64016917914723,35.45890909090909,0.9819543334151731,1.2272727272727273,32.051155568868,43.5177520661157
2016-06-01,ZIG-ZAG,12.068571428571431,11.161714285714286,2.0588235294117645,1.68,24.847058823529416,18.75168
2016-07-01,21ST CENTURY SMOKE,9.243280345537036,8.186631753130888,4.808781598134005,4.64937645,44.448916432012226,38.062732877828964
2016-07-01,AL CAPONE,12.24,12.24,1,1,12.24,12.24
2016-07-01,BLU,16.291519151584883,14.855384615384617,2.4418556540138754,4.230769230769231,39.78153815277288,62.849704142011845
2016-07-01,CIG2O,16.119344262295087,15.300000000000002,2.9344262295081966,2.75,47.301026605751154,42.07500000000001
2016-07-01,E SWISHER,5.759999999999999,7.833599999999999,2.9411764705882355,2.6,16.941176470588232,20.367359999999998
2016-07-01,FINITI,12.410379259756347,9.989274725274726,4.812723555035202,3.167948717948718,59.7277245903497,31.645510059171595
2016-07-01,GREEN SMART LIVING,12.24,12.24,4.027027027027027,3,49.29081081081081,36.72
2016-07-01,GREEN SMOKE,16.330045549673773,16.82215384615385,3.1477286716730273,2.8461538461538463,51.40255258643466,47.8784378698225
2016-07-01,JUUL,34,34,2.8000000000000003,2.8,95.2,95.19999999999999
2016-07-01,KRAVE,6.783215244916229,7.593333333333333,3.9117534211536,3.3333333333333335,26.53426544072231,25.31111111111111
2016-07-01,LOGIC,14.532562167933714,14.324338557993732,4.852524282182054,3.4375,70.51961080221861,49.239913793103455
2016-07-01,MARKTEN,22.657077109406547,22.65857142857143,2.4083212614880436,1.6571428571428573,54.565520525757854,37.54848979591837
2016-07-01,MISTIC,12.260779524962398,10.219239024390244,14.48962212552382,12.439024390243903,177.6540622810646,127.11736347412256
2016-07-01,NEO,3.066825278810409,5.3856,6.799256505576208,5.333333333333333,20.85213172841724,28.7232
2016-07-01,NICOTEK,9.945042046963435,5.696806190904988,4.094574982047634,6.616672190476191,40.720720360908274,37.693899097893635
2016-07-01,NJOY,20.14946338521413,13.801697350831141,4.602452790143873,5.533113018867924,92.73695397718059,76.36635129435872
2016-07-01,V2 CIGS,12.251553982300885,12.852,4.392330383480826,2,53.81287280131569,25.704
2016-07-01,VAPIN PLUS,1.3815833708823522,1.9592144454449714,14.047209978284375,12.6870315,19.40739171329034,24.856615384615385
2016-07-01,VUSE,32.64078079897935,37.808,0.9799919422189953,1.1666666666666667,31.987702170736263,44.10933333333334
2016-07-01,ZIG-ZAG,11.35076923076923,11.161714285714286,1.7589743589743587,1.68,19.96571203155818,18.75168
2016-08-01,21ST CENTURY SMOKE,9.116984466983647,8.827615528170123,4.9639417779208594,4.5659738333333335,45.256180084315666,40.306661512351795
2016-08-01,AL CAPONE,12.24,12.24,1,1,12.24,12.24
2016-08-01,BLU,16.2960829722543,14.855384615384617,2.440721239922452,4.230769230769231,39.77419583791967,62.849704142011845
2016-08-01,CIG2O,15.99789473684211,15.3,2.9473684210526314,2.75,47.15168975069253,42.075
2016-08-01,E SWISHER,9.398571428571428,9.558857142857141,2.9285714285714284,2.7142857142857144,27.524387755102037,25.945469387755097
2016-08-01,FINITI,12.366756997965696,9.794100386100387,4.815016875688998,3.1567567567567565,59.54614364274983,30.917592570176357
2016-08-01,GREEN SMART LIVING,12.24,12.24,4.331606217616581,3.5,53.01886010362695,42.84
2016-08-01,GREEN SMOKE,16.48746350659844,16.972800000000003,3.918125504982494,2.8,64.59995127767145,47.52384000000001
2016-08-01,IMPERIAL,0.7347054170418642,0.7347054170418642,19.991686,19.991686,14.687999999999999,14.687999999999999
2016-08-01,JUUL,34.00000000000001,34,2.8,2.8,95.20000000000002,95.19999999999999
2016-08-01,KRAVE,6.695525526830328,7.593333333333333,4.135998262003041,3.3333333333333335,27.692681942167233,25.31111111111111
2016-08-01,LOGIC,14.61785789242032,14.423592775041051,4.030286329879216,3.501190476190476,58.914152835938616,50.49974565642349
2016-08-01,MARKTEN,22.89594333214736,21.476666666666667,2.4475595950447975,1.6666666666666667,56.03918579019923,35.794444444444444
2016-08-01,MISTIC,12.06324318779655,10.267352380952381,14.804689855096402,12.380952380952381,178.59257404193235,127.1196009070295
2016-08-01,NEO,2.225454545454545,4.01472,7.3311688311688314,6.2,16.31518299881936,24.891264
2016-08-01,NICOTEK,10.1185285750833,5.329206594659661,3.952484373507163,6.910513130434783,39.993326075902445,36.82755214719523
2016-08-01,NJOY,20.49418149175056,14.18346320787455,4.4467050547764595,5.293774215686274,91.13158043287338,75.08405181898122
2016-08-01,V2 CIGS,12.25224,12.852,4.275,2,52.37832600000001,25.704
2016-08-01,VAPIN PLUS,1.3751152300021063,1.9592144454449714,14.062440852119346,12.6870315,19.337476586753112,24.856615384615385
2016-08-01,VUSE,32.640644158110405,35.7408,0.9801063625362895,1.25,31.991303016646974,44.676
2016-08-01,ZIG-ZAG,12.22920634920635,11.161714285714286,2.1259259259259258,1.68,25.99838683127572,18.75168
2016-09-01,21ST CENTURY SMOKE,9.342852840015881,8.827615528170123,4.6921599407715275,4.5659738333333335,43.83815982844602,40.306661512351795
2016-09-01,AL CAPONE,12.24,12.24,1,1,12.24,12.24
2016-09-01,BLU,16.302671047207408,14.855384615384617,2.437875021340562,4.230769230769231,39.743874527118926,62.849704142011845
2016-09-01,CIG2O,15.799148936170216,14.96,2.9574468085106385,2.6666666666666665,46.725142598460856,39.89333333333333
2016-09-01,E SWISHER,8.13367741935484,9.384,2.935483870967742,2.5,23.87627887617066,23.46
2016-09-01,FINITI,12.365067604879446,9.64707335907336,4.810245388197849,3.1567567567567565,59.47900942112598,30.45346400918293
2016-09-01,GREEN SMART LIVING,12.240000000000002,12.24,3.5168539325842696,3,43.04629213483147,36.72
2016-09-01,GREEN SMOKE,16.398650602409642,16.91345454545455,4.136720796228392,2.8181818181818183,67.83663897707122,47.66519008264464
2016-09-01,IMPERIAL,0.7347054170418642,0.7347054170418642,19.991686,19.991686,14.687999999999999,14.687999999999999
2016-09-01,JUUL,34.00000000000001,34.00000000000001,2.8000000000000003,2.8,95.20000000000003,95.20000000000002
2016-09-01,KRAVE,6.660700285442434,7.32942857142857,4.239137329527434,3.4285714285714284,28.23562322081306,25.129469387755098
2016-09-01,LOGIC,14.504132283135487,14.021071166544388,3.9713313527649654,3.8071814680851066,57.600715280666456,53.38076230797022
2016-09-01,MARKTEN,22.957842727471228,21.476666666666667,2.460238934464581,1.6666666666666667,56.48177852943925,35.794444444444444
2016-09-01,MISTIC,12.006713846812083,9.108736,14.961390358491652,12.7,179.6371327848625,115.68094719999999
2016-09-01,NICOTEK,10.040642240237784,5.5046518565040214,4.001669008662509,6.770270863636364,40.179326879827244,37.267984078550995
2016-09-01,NJOY,20.280037316326215,14.01467760704565,4.328012010895573,5.544517105263158,87.77224508647028,77.70461971701314
2016-09-01,V2 CIGS,12.246076954902774,12.852000000000002,4.268514687629293,2,52.272559347841096,25.704000000000004
2016-09-01,VAPIN PLUS,1.2874073063647966,1.9592144454449714,14.268971344262294,12.6870315,18.36997796291319,24.856615384615385
2016-09-01,VUSE,32.64061997710675,35.7408,0.9797684683018509,1.25,31.980250239392678,44.676
2016-09-01,ZIG-ZAG,11.100779220779222,11.329285714285714,1.6545454545454545,1.75,18.366743801652895,19.826249999999998
2016-10-01,21ST CENTURY SMOKE,9.26366602775546,8.827615528170123,4.766579292607707,4.5659738333333335,44.15599866153267,40.306661512351795
2016-10-01,AL CAPONE,12.24,12.24,1,1,12.24,12.24
2016-10-01,BLU,16.304224272580612,14.96,2.397746481975343,4.285714285714286,39.09339639091716,64.11428571428571
2016-10-01,CIG2O,15.949090909090915,14.960000000000003,3,3,47.847272727272745,44.88000000000001
2016-10-01,E SWISHER,12.24,12.24,1,1,12.24,12.24
2016-10-01,FAZE,1.4694108340837284,1.4694108340837284,9.995843,9.995843,14.687999999999999,14.687999999999999
2016-10-01,FINITI,12.434378362674162,9.858920634920636,4.812771837815229,3.1958333333333333,59.84382600461725,31.5074671957672
2016-10-01,GREEN SMART LIVING,12.24,12.24,3.8181818181818183,3.5,46.734545454545454,42.84
2016-10-01,GREEN SMOKE,16.394368432401354,17.045333333333335,4.1748724214763175,2.7777777777777777,68.44439663595433,47.348148148148155
2016-10-01,JUUL,34.00000000000001,34,2.8000000000000003,2.8,95.20000000000003,95.19999999999999
2016-10-01,KRAVE,6.688657223796033,6.935999999999999,4.141643059490085,3.3333333333333335,27.702030768243063,23.119999999999997
2016-10-01,LOGIC,13.310823454268634,13.416810344827587,4.463019448336517,3.8789068541666665,59.406463949774775,52.042557607605964
2016-10-01,MARKTEN,23.038892556604214,21.476666666666667,2.467952949927937,1.6666666666666667,56.85890284814416,35.794444444444444
2016-10-01,MISTIC,11.355476359976738,9.044832653061226,15.759113600523547,12.755102040816327,178.95224194493304,115.3677634319034
2016-10-01,NEO,1.9584,1.9583999999999997,7.5,7.5,14.687999999999999,14.687999999999997
2016-10-01,NICOTEK,10.219895565495307,5.696806190904988,3.857134485129702,6.616672190476191,39.41951162009607,37.693899097893635
2016-10-01,NJOY,18.988082411120928,14.347634981354693,4.480936468719863,5.5341996,85.08439094704995,79.40267577475915
2016-10-01,V2 CIGS,12.245382191278857,12.852,4.525100769512642,2,55.41158837673236,25.704
2016-10-01,VAPIN PLUS,1.3207289454533881,2.05717516771722,14.190507116236162,12.4563582,18.741813499075388,25.62491076923077
2016-10-01,VUSE,32.64012548207081,35.7408,0.9816459000206385,1.25,32.041045355633976,44.676
2016-10-01,ZIG-ZAG,11.007032967032966,11.161714285714286,1.6153846153846154,1.68,17.780591715976332,18.75168
2016-11-01,21ST CENTURY SMOKE,8.979009670213445,9.628845246969165,5.057440271666394,4.4617205625,45.41080510581946,42.96121683153272
2016-11-01,BLU,16.306767553678885,14.796800000000001,2.3749964576189533,4.36,38.728515175203036,64.514048
2016-11-01,CIG2O,13.259999999999998,14.960000000000003,3,3,39.779999999999994,44.88000000000001
2016-11-01,E SWISHER,12.24,12.24,1,1,12.24,12.24
2016-11-01,FINITI,12.658101563255522,9.739490347490348,4.815013434431349,3.3324324324324324,60.9489290814718,32.45619350933946
2016-11-01,GREEN SMART LIVING,12.240000000000002,12.24,3.744186046511628,3.5,45.828837209302336,42.84
2016-11-01,GREEN SMOKE,16.3902655048693,17.04533333333334,4.235776524859046,2.7777777777777777,69.4255018617324,47.34814814814816
2016-11-01,JUUL,34.00000000000001,34,2.8,2.8,95.20000000000002,95.19999999999999
2016-11-01,KRAVE,6.787636363636363,6.935999999999999,3.8181818181818183,3.3333333333333335,25.916429752066115,23.119999999999997
2016-11-01,LOGIC,13.22776278733076,13.284229885057472,4.651303343389771,3.8830562,61.52633727827837,51.5834112173977
2016-11-01,MARKTEN,23.10043631245602,22.17846153846154,2.4723489395758307,1.8461538461538463,57.11233922083965,40.944852071005926
2016-11-01,MISTIC,10.950367282919675,8.981440000000001,16.2123390419531,12.55,177.53106702460454,112.71707200000002
2016-11-01,NEO,1.9584,1.9584,7.5,7.5,14.687999999999999,14.687999999999999
2016-11-01,NICOTEK,9.680535234424193,5.696806190904988,4.056859966803195,6.616672190476191,39.27257584976329,37.693899097893635
2016-11-01,NJOY,17.463396095233225,13.73905189692532,4.857481846062749,5.554726909090909,84.82812950319848,76.31668127724757
2016-11-01,V2 CIGS,12.248551965065502,12.939428571428572,4.528384279475983,2.142857142857143,55.46615016494728,27.727346938775508
2016-11-01,VAPIN PLUS,1.2991338981579679,2.05717516771722,14.241358117614515,12.4563582,18.501431086400164,25.62491076923077
2016-11-01,VAPOR X,12.24,12.24,2,2,24.48,24.48
2016-11-01,VUSE,31.87665925879464,32.20061538461539,1.1714176119503805,1.8846153846153846,37.3408800658932,60.685775147929
2016-11-01,ZIG-ZAG,11.007032967032966,11.161714285714286,1.6153846153846154,1.68,17.780591715976332,18.75168
2016-12-01,21ST CENTURY SMOKE,9.171764847475504,8.827615528170123,4.814824240116318,4.5659738333333335,44.1604357122718,40.306661512351795
2016-12-01,AL CAPONE,12.24,12.24,1,1,12.24,12.24
2016-12-01,BLU,16.31021259845651,14.96,2.3669162289717582,4.333333333333333,38.604906897266346,64.82666666666667
2016-12-01,CIG2O,16.320000000000004,16.320000000000004,3,3,48.96000000000001,48.96000000000001
2016-12-01,E SWISHER,9.792,8.568,1.6666666666666667,2,16.32,17.136
2016-12-01,FINITI,12.54151838067723,9.612825396825398,4.828855248012819,3.1958333333333333,60.56117685058248,30.720987830687836
2016-12-01,GREEN SMART LIVING,12.24,12.24,4.262569832402234,3.5,52.17385474860335,42.84
2016-12-01,GREEN SMOKE,16.382569354222394,16.972800000000003,4.188893134632531,2.8,68.62483229554348,47.52384000000001
2016-12-01,JUUL,34.00000000000001,34,2.8,2.8,95.20000000000002,95.19999999999999
2016-12-01,KRAVE,6.84225152957172,6.935999999999999,3.6397008837525493,3.3333333333333335,24.90374893903942,23.119999999999997
2016-12-01,LOGIC,13.301063989765305,13.416810344827587,4.68285976512672,3.8789068541666665,62.287017391047826,52.042557607605964
2016-12-01,MARKTEN,23.116058653735138,22.17846153846154,2.476388407805104,1.8461538461538463,57.24433968425255,40.944852071005926
2016-12-01,MISTIC,10.556790434977163,8.893266666666667,16.779439812061053,12.8125,177.13702971224114,113.94497916666667
2016-12-01,NICOTEK,9.359034800475708,5.696806190904988,4.261841959181293,6.616672190476191,39.88672721010529,37.693899097893635
2016-12-01,NJOY,21.215753878507666,14.578828405439188,3.549627076155328,5.483941730769231,75.30801440819822,79.9494454783118
2016-12-01,V2 CIGS,12.241816697588128,12.648000000000001,4.487940630797774,2.3333333333333335,54.94054655188439,29.512000000000004
2016-12-01,VAPIN PLUS,1.3804267169494542,1.9592144454449714,14.04993361254789,12.6870315,19.394903730127268,24.856615384615385
2016-12-01,VUSE,30.550836162075274,32.232,1.4992276850876707,1.8214285714285714,45.80265937676081,58.708285714285715
2016-12-01,ZIG-ZAG,11.161714285714288,11.161714285714286,1.68,1.6799999999999997,18.751680000000004,18.751679999999997
2017-01-01,21ST CENTURY SMOKE,9.215621429952709,8.571067469191389,4.7686744253198565,5.0242205625,43.94629822644509,43.06293342128621
2017-01-01,BLU,16.31370594397156,15.014400000000002,2.2989950311393543,4.2,37.505128904659166,63.06048000000001
2017-01-01,FAZE,1.4694108340837284,1.4694108340837284,9.995843,9.995843,14.687999999999999,14.687999999999999
2017-01-01,FINITI,12.278979836780929,9.407629343629344,4.828615792516338,3.1567567567567565,59.29047595587008,29.69759749556506
2017-01-01,GREEN SMART LIVING,12.24,12.24,4.368421052631579,3.5,53.46947368421053,42.84
2017-01-01,GREEN SMOKE,16.37528786943097,16.972800000000003,4.195941773268637,2.8,68.70975442064459,47.52384000000001
2017-01-01,JUUL,34,34.00000000000001,2.7999999999999994,2.8,95.19999999999997,95.20000000000002
2017-01-01,KRAVE,6.868062557497699,7.624499999999999,3.626494940202392,3.5,24.906994113758905,26.68575
2017-01-01,LOGIC,13.352563522554812,13.051210564930301,4.681270035081382,3.897607,62.50695550965654,50.86848965634629
2017-01-01,MARKTEN,23.320506666128807,22.44,2.4954274995461794,1.9692307692307693,58.194633638007815,44.18953846153847
2017-01-01,MISTIC,10.29070211330213,8.961567346938777,17.08942617009958,12.755102040816327,175.86219400376444,114.30570595585175
2017-01-01,NICOTEK,6.108218677259293,5.329206594659661,6.756246608146815,6.910513130434783,41.26863172005212,36.82755214719523
2017-01-01,NJOY,22.394203818906654,15.390892310597051,3.028520400488686,5.402999454545455,67.82130311826045,83.15698275912371
2017-01-01,V2 CIGS,12.24,12.240000000000002,4.305494505494505,2.6,52.69925274725274,31.824000000000005
2017-01-01,VAPIN PLUS,1.192231889616889,1.8775805102180976,14.493085937855229,12.879259249999999,17.279119234069103,24.181846153846152
2017-01-01,VAPORIN,12.240000000000002,12.240000000000002,29.987529,29.987529,367.04735496000006,367.04735496000006
2017-01-01,VUSE,29.421218464250305,29.815384615384616,1.7890501634166942,2.230769230769231,52.63603570138527,66.5112426035503
2017-01-01,ZIG-ZAG,11.385142857142858,11.05,1.7733333333333334,1.633333333333333,20.189653333333336,18.048333333333332
2017-02-01,21ST CENTURY SMOKE,9.234141831533861,9.628845246969167,4.745615555158275,4.4617205625,43.82168711426481,42.961216831532724
2017-02-01,AL CAPONE,12.24,12.24,1,1,12.24,12.24
2017-02-01,BLU,16.31344109166227,15.064615384615387,2.318335499329895,4.076923076923077,37.82002959902768,61.41727810650888
2017-02-01,E SWISHER,4.895999999999999,4.895999999999999,3,3,14.687999999999997,14.687999999999997
2017-02-01,FAZE,1.4694108340837282,1.4694108340837282,9.995843,9.995843,14.687999999999997,14.687999999999997
2017-02-01,FINITI,12.426836483187422,9.726127891156464,4.827407639788824,3.2014285714285715,59.98940537734544,31.137503720116623
2017-02-01,GREEN SMART LIVING,12.240000000000002,12.24,4.386363636363637,3.5,53.68909090909092,42.84
2017-02-01,GREEN SMOKE,16.372779118443734,16.972800000000003,4.215300008208159,2.8,69.01617595236624,47.52384000000001
2017-02-01,JUUL,34,34.00000000000001,2.8,2.8,95.19999999999999,95.20000000000002
2017-02-01,KRAVE,6.907414012738853,6.935999999999999,3.426751592356688,3.3333333333333335,23.669991967219765,23.119999999999997
2017-02-01,LOGIC,13.549098870105613,12.71064039408867,4.595358505243412,4.175893547619047,62.262966731123726,53.078281207780904
2017-02-01,MARKTEN,23.27417274256871,22.19272727272727,2.490970274817723,2.1090909090909093,57.97527247271154,46.806479338842976
2017-02-01,MISTIC,10.51641539015193,9.028307692307692,16.71760591705193,12.221153846153847,175.8092881525799,110.33633727810651
2017-02-01,NICOTEK,6.1994281055387805,5.015079621689646,6.73122139737099,7.133718272727273,41.72972311546574,35.776165136429604
2017-02-01,NJOY,23.011857977530536,15.013641960220514,2.6750400108540706,5.393408636363636,61.557640813985614,80.9747062115248
2017-02-01,V2 CIGS,12.24111577028259,12.648000000000001,4.436645396536007,2.3333333333333335,54.30948993068857,29.512000000000004
2017-02-01,VAPIN PLUS,1.2033275272838797,1.8775805102180976,14.466958452298966,12.87925925,17.408489341723538,24.181846153846152
2017-02-01,VAPORIN,12.240000000000002,12.240000000000002,29.987529,29.987529,367.04735496000006,367.04735496000006
2017-02-01,VUSE,28.78756597639952,29.815384615384616,1.943669422615848,2.230769230769231,55.953511739864084,66.5112426035503
2017-02-01,ZIG-ZAG,11.496857142857143,11.329285714285714,1.82,1.7499999999999998,20.924280000000003,19.826249999999998
2017-03-01,21ST CENTURY SMOKE,9.271670604580184,8.827615528170123,4.696519115005708,4.5659738333333335,43.54457822244736,40.306661512351795
2017-03-01,BLU,16.315370450247965,15.232000000000001,2.3243366122868663,4.04,37.9224128805346,61.53728
